# select substr(TS_DAY,1,4) || '-' || substr(TS_DAY,5,2) || '-' || substr(TS_DAY,7,2) as T, 
# DISCOUNTPASS, MONTHLYPASS, UPASS from PIVOT
######################################
2012-12-22,3743,6914,3732
2012-12-23,2997,5489,2639
2012-12-24,2970,6573,2515
2012-12-25,866,1756,665
2012-12-26,3856,5469,2552
2012-12-27,3903,8144,3044
2012-12-28,4147,8471,3382
2012-12-29,3086,5833,2929
2012-12-30,2619,4709,2669
2012-12-31,2569,5589,2450
2013-01-01,1300,2347,2226
2013-01-02,3557,8244,8037
2013-01-03,3970,9492,14833
2013-01-04,4216,10005,16643
2013-01-05,3356,6077,8866
2013-01-06,2640,4779,6683
2013-01-07,5797,11382,16795
2013-01-08,5760,11766,18003
2013-01-09,6572,12483,18456
2013-01-10,6410,12350,18334
2013-01-11,6928,12408,19519
2013-01-12,4113,6726,9308
2013-01-13,2968,4823,6410
2013-01-14,6178,12134,16763
2013-01-15,6470,12679,18287
2013-01-16,6706,12582,17805
2013-01-17,6485,12712,18205
2013-01-18,7068,12413,19196
2013-01-19,4338,6703,9823
2013-01-20,3127,5195,6534
2013-01-21,6179,11903,16819
2013-01-22,6366,12100,17935
2013-01-23,6375,12439,17415
2013-01-24,6393,12204,18231
2013-01-25,6699,12143,19281
2013-01-26,3899,6588,8992
2013-01-27,2931,5104,6135
2013-01-28,5612,11734,16356
2013-01-29,5940,12228,17473
2013-01-30,5847,12260,17006
2013-01-31,5630,12528,17476
2013-02-01,5334,10477,19390
2013-02-02,3911,6685,10247
2013-02-03,2771,5150,6458
2013-02-04,6169,12008,16234
2013-02-05,6425,13025,17417
2013-02-06,6605,13223,17037
2013-02-07,6994,13136,17290
2013-02-08,7548,12987,19086
2013-02-09,4394,6837,9332
2013-02-10,3372,5435,6808
2013-02-11,3334,6165,6733
2013-02-12,6871,13346,16836
2013-02-13,6836,13334,16169
2013-02-14,7192,13436,18182
2013-02-15,6197,13022,17568
2013-02-16,4216,7125,7022
2013-02-17,3030,5643,4833
2013-02-18,6323,12391,7415
2013-02-19,6769,13117,7877
2013-02-20,6745,12983,7596
2013-02-21,6688,12794,7981
2013-02-22,7032,12320,8000
2013-02-23,4687,7299,6751
2013-02-24,3067,5408,6293
2013-02-25,5953,12055,16051
2013-02-26,6788,13168,16629
2013-02-27,6651,13059,16786
2013-02-28,6451,12998,17538
2013-03-01,5371,10618,18830
2013-03-02,3879,6823,10086
2013-03-03,3143,5614,7071
2013-03-04,6141,12525,15901
2013-03-05,6067,13040,16749
2013-03-06,6099,13151,16849
2013-03-07,6621,13671,17173
2013-03-08,7100,13316,18926
2013-03-09,4434,7745,9584
2013-03-10,2836,5287,6105
2013-03-11,5279,12464,15588
2013-03-12,5334,12674,16517
2013-03-13,5448,13068,16843
2013-03-14,5499,12884,16742
2013-03-15,5938,13302,18772
2013-03-16,4128,7250,9773
2013-03-17,3556,6302,8386
2013-03-18,5229,12307,15648
2013-03-19,5046,12504,15801
2013-03-20,25,19,30

